ranking,country,regional_indicator,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,year,month
23,Venezuela,Latin America and Caribbean,6.81,6.1774,0.89569,65,0.64068,0.07339,0.79944,2015,11
23,Venezuela,Latin America and Caribbean,6.81,6.1774,0.89569,65,0.64068,0.07339,0.79944,2015,12
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,1
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,2
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,3
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,4
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,5
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,6
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,7
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,8
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,9
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,10
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,11
24,Singapore,Southeast Asia,6.798,9.00287,0.72741,76,0.81005,0.39082,0.10837,2015,12
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,1
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,2
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,3
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,4
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,5
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,6
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,7
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,8
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,9
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,10
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,11
25,Panama,Latin America and Caribbean,6.786,6.29152,0.85471,68,0.80943,0.307,0.83204,2015,12
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,1
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,2
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,3
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,4
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,5
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,6
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,7
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,8
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,9
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,10
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,11
26,Germany,Western Europe,6.75,7.8556,0.92665,71,0.91794,0.3545,0.60423,2015,12
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,1
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,2
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,3
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,4
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,5
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,6
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,7
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,8
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,9
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,10
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,11
27,Chile,Latin America and Caribbean,6.67,6.54959,0.80191,70,0.65895,0.4192,0.76683,2015,12
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,1
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,2
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,3
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,4
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,5
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,6
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,7
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,8
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,9
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,10
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,11
28,Qatar,Middle East and North Africa,6.611,10.0,0.7692,68,0.9562,0.40927,0.05406,2015,12
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,1
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,2
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,3
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,4
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,5
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,6
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,7
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,8
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,9
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,10
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,11
29,France,Western Europe,6.575,7.55899,0.89884,73,0.82139,0.15494,0.62592,2015,12
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,1
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,2
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,3
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,4
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,5
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,6
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,7
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,8
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,9
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,10
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,11
30,Argentina,Latin America and Caribbean,6.574,6.23223,0.89018,67,0.67152,0.14388,0.84629,2015,12
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,1
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,2
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,3
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,4
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,5
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,6
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,7
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,8
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,9
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,10
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,11
31,Czech Republic,Central and Eastern Europe,6.505,6.97451,0.86037,69,0.69228,0.13426,0.95195,2015,12
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,1
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,2
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,3
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,4
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,5
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,6
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,7
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,8
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,9
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,10
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,11
32,Uruguay,Latin America and Caribbean,6.485,6.28049,0.86213,68,0.90129,0.292,0.55504,2015,12
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,1
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,2
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,3
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,4
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,5
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,6
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,7
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,8
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,9
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,10
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,11
33,Colombia,Latin America and Caribbean,6.477,5.43424,0.88444,64,0.79832,0.2312,0.90723,2015,12
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,1
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,2
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,3
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,4
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,5
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,6
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,7
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,8
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,9
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,10
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,11
34,Thailand,Southeast Asia,6.455,5.71991,0.90217,65,0.83114,0.72411,0.94226,2015,12
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,1
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,2
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,3
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,4
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,5
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,6
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,7
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,8
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,9
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,10
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,11
35,Saudi Arabia,Middle East and North Africa,6.411,8.25484,0.773,65,0.46359,0.17221,0.4107,2015,12
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,1
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,2
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,3
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,4
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,5
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,6
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,7
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,8
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,9
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,10
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,11
36,Spain,Western Europe,6.329,7.277,0.93693,73,0.6861,0.22902,0.88407,2015,12
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,1
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,2
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,3
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,4
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,5
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,6
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,7
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,8
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,9
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,10
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,11
37,Malta,Western Europe,6.302,7.14263,0.92854,71,0.90133,0.65024,0.75385,2015,12
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,1
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,2
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,3
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,4
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,5
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,6
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,7
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,8
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,9
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,10
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,11
38,Taiwan,East Asia,6.298,7.63708,0.76747,70,0.59338,0.31884,0.85271,2015,12
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,1
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,2
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,3
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,4
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,5
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,6
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,7
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,8
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,9
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,10
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,11
39,Kuwait,Middle East and North Africa,6.295,9.19429,0.83149,65,0.82868,0.2039,0.53599,2015,12
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,1
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,2
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,3
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,4
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,5
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,6
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,7
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,8
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,9
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,10
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,11
40,Suriname,Latin America and Caribbean,6.269,5.88815,0.69318,61,0.89076,0.21348,0.75298,2015,12
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,1
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,2
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,3
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,4
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,5
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,6
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,7
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,8
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,9
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,10
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,11
41,Trinidad and Tobago,Latin America and Caribbean,6.168,7.16886,0.84404,61,0.83443,0.4001,0.97934,2015,12
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,1
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,2
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,3
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,4
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,5
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,6
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,7
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,8
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,9
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,10
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,11
42,El Salvador,Latin America and Caribbean,6.13,4.52282,0.73103,63,0.60248,0.13435,0.78663,2015,12
43,Guatemala,Latin America and Caribbean,6.123,4.41035,0.74422,62,0.86203,0.34539,0.82838,2015,1
